file,compression_factor,compression_rounded,category,std,min,max,mean,dynamic_range,absolute_range,signal_complexity,timestamp,filename,should_transmit,priority
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160742.hdf5,4.8612973683278184,4,anomaly_low,5.962157726287842,-92.13544464111328,87.284423828125,0.0031524065416306,75.50346293640257,179.41986846923828,1.226454025448498,160742,160742.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160722.hdf5,4.8616813412704465,4,anomaly_low,5.872972011566162,-98.84146118164062,94.1135711669922,-0.0075966836884617,74.91727856826813,192.9550323486328,1.2080125370848445,160722,160722.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160922.hdf5,4.862390995826196,4,anomaly_low,6.069147109985352,-81.44757080078125,100.48446655273438,0.0098934890702366,77.7451300277717,181.93203735351562,1.2481816281732623,160922,160922.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160812.hdf5,4.863203216715662,4,anomaly_low,5.922840595245361,-89.20173645019531,78.31326293945312,-0.0007884242222644,76.07611063385099,167.51499938964844,1.2178887723399148,160812,160812.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160852.hdf5,4.865919329156565,4,anomaly_low,5.962937831878662,-80.36375427246094,91.15139770507812,-0.0004014648438896,75.70059408950831,171.51515197753906,1.2254493814044074,160852,160852.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160732.hdf5,4.867520531810683,4,anomaly_low,5.850430965423584,-82.92691040039062,83.0069808959961,0.0065928478725254,74.57317873382627,165.93389129638672,1.2019324679144732,160732,160732.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160912.hdf5,4.868487558893098,4,anomaly_low,6.0098066329956055,-89.03445434570312,92.00042724609376,-0.0036663901992142,76.24652928543154,181.03488159179688,1.2344299046256573,160912,160912.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160822.hdf5,4.868968097869743,4,anomaly_low,5.929174900054932,-84.58751678466797,89.05427551269531,0.0012573158601298,75.29145975113136,173.64179229736328,1.2177477405631487,160822,160822.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160642.hdf5,4.875308170066265,4,anomaly_low,5.804892539978027,-83.71690368652344,94.93153381347656,0.0029143735300749,74.61644617080688,178.6484375,1.1906719201094376,160642,160642.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160752.hdf5,4.876906797997219,4,anomaly_low,5.907149314880371,-82.08702087402344,93.92693328857422,0.0033874828368425,75.07685313034166,176.01395416259766,1.2112491707461455,160752,160752.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160402.hdf5,4.881284221596793,4,anomaly_low,5.850525379180908,-89.14390563964844,104.21875,-0.0002995617687702,75.0123529739393,193.36265563964844,1.1985627375057974,160402,160402.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160442.hdf5,4.887614633035725,4,anomaly_low,5.813187599182129,-93.69583892822266,87.33364868164062,-0.000245907518547,74.52296142959699,181.02948760986328,1.189371101373335,160442,160442.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160512.hdf5,4.887939913627704,4,anomaly_low,5.851215362548828,-86.01187133789062,90.62518310546876,-0.0009754687780514,75.0642617568983,176.63705444335938,1.197071867891724,160512,160512.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160712.hdf5,4.890973234571053,4,anomaly_low,5.804815292358398,-83.43402099609375,83.04561614990234,0.0032844019588083,74.98756230163576,166.4796371459961,1.1868425799855131,160712,160712.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160632.hdf5,4.893324483430024,4,anomaly_low,5.769230842590332,-87.63282775878906,83.11237335205078,0.0019313767552375,74.70595665359821,170.74520111083984,1.179000260891412,160632,160632.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160432.hdf5,4.896099898575451,4,anomaly_low,5.787837505340576,-91.0411148071289,98.7122039794922,-0.0052175810560584,74.45278323364454,189.7533187866211,1.182132232846103,160432,160432.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160502.hdf5,4.897912897356199,4,anomaly_low,5.821053504943848,-84.3642578125,87.52604675292969,0.0083140777423977,74.85697464370772,171.8903045654297,1.1884763218402563,160502,160502.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160532.hdf5,4.898205462630596,4,anomaly_low,5.857954025268555,-94.505615234375,93.89569091796876,0.0029721646569669,75.99785632324401,188.40130615234375,1.1959388126855999,160532,160532.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160542.hdf5,4.899527965388769,4,anomaly_low,5.763336181640625,-94.93013763427734,94.55979919433594,0.0023935893550515,74.31895942306531,189.48993682861328,1.176304375105922,160542,160542.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160602.hdf5,4.90030778414433,4,anomaly_low,5.684329509735107,-92.29436492919922,85.12846374511719,0.0039883800782263,73.81454173660289,177.4228286743164,1.1599943840522826,160602,160602.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160652.hdf5,4.900316945094352,4,anomaly_low,5.781860828399658,-92.83597564697266,76.81205749511719,-0.0028911454137414,74.85470359039363,169.64803314208984,1.1798952788528931,160652,160652.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160622.hdf5,4.90049448475184,4,anomaly_low,5.7175517082214355,-102.12862396240234,94.94572448730467,-0.0017081012483686,73.46075170898476,197.07434844970703,1.1667295465818632,160622,160622.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160552.hdf5,4.9076703201961775,4,anomaly_low,5.723775863647461,-88.00463104248047,87.76283264160156,0.0034057807642966,74.13248263931399,175.76746368408203,1.1662918432179161,160552,160552.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160522.hdf5,4.911718806941331,4,anomaly_low,5.765172004699707,-91.06982421875,97.4407958984375,-0.0022197768557816,75.3658386726387,188.5106201171875,1.1737585621864712,160522,160522.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160612.hdf5,4.915039759151672,4,anomaly_low,5.648311138153076,-92.07044982910156,92.0926513671875,0.0079236626625061,73.3999467430136,184.16310119628906,1.149189307703172,160612,160612.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161052.hdf5,4.917826824644047,4,anomaly_low,5.815563201904297,-82.26556396484375,92.34703826904295,-0.0038811503909528,74.02213825225854,174.61260223388672,1.1825473749424327,161052,161052.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160412.hdf5,4.9236528094149445,4,anomaly_low,5.725598335266113,-83.64205169677734,89.82367706298828,-0.0016815331764519,74.5681727867136,173.46572875976562,1.1628761321914696,160412,160412.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160452.hdf5,4.924556450779604,4,anomaly_low,5.657753944396973,-102.4745635986328,93.34244537353516,0.0038761324249207,73.24805320358365,195.81700897216797,1.1488859963218203,160452,160452.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161102.hdf5,4.925543083955252,4,anomaly_low,5.78082275390625,-87.96757507324219,91.43112182617188,0.001075487351045,73.24223284530653,179.39869689941406,1.173641699072136,161102,161102.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161042.hdf5,4.929613451795545,4,anomaly_low,5.770517826080322,-101.92082214355467,95.1578140258789,0.0030815342906862,74.17075207519541,197.0786361694336,1.170582213495561,161042,161042.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160422.hdf5,4.930903713817136,4,anomaly_low,5.679419040679932,-89.34207153320312,98.1916961669922,-0.006494777277112,73.70761980056764,187.5337677001953,1.1518008402324593,160422,160422.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161132.hdf5,4.931664757346342,4,anomaly_low,5.721499443054199,-83.12661743164062,78.3507080078125,-0.0050798687152564,75.3146706352235,161.47732543945312,1.1601557941527347,161132,161132.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161032.hdf5,4.936962735270636,4,anomaly_low,5.759883403778076,-90.15805053710938,81.9947509765625,-0.001093765371479,74.16907128906254,172.15280151367188,1.1666856147461542,161032,161032.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161112.hdf5,4.946575539556173,4,anomaly_low,5.697513580322266,-87.69223022460938,87.89779663085938,0.0033071420621126,73.4538281478894,175.59002685546875,1.1518096781826301,161112,161112.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161142.hdf5,4.955248207962933,4,anomaly_low,5.654778957366943,-79.0979232788086,80.99153900146484,-0.0047143278643488,73.5628093910222,160.08946228027344,1.14116966901474,161142,161142.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161012.hdf5,4.955780920791084,4,anomaly_low,5.670711517333984,-83.83815002441406,87.94503021240234,0.0027596277650445,74.10311125946208,171.7831802368164,1.1442619453865561,161012,161012.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161645.hdf5,4.96084919171167,4,anomaly_low,5.630453109741211,-87.35106658935547,92.0222625732422,-0.0019219378009438,73.7458406257633,179.37332916259766,1.1349776806656975,161645,161645.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161152.hdf5,4.961103994440556,4,anomaly_low,5.642614841461182,-84.301025390625,117.39043426513672,-0.0022529149428009,73.6769671936047,201.69145965576172,1.1373708045193833,161152,161152.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160952.hdf5,4.962408528114745,4,anomaly_low,5.60595703125,-87.05003356933594,98.31320190429688,0.0007528814603574,73.03038298797642,185.3632354736328,1.1296847084413149,160952,160952.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161122.hdf5,4.9652178053640625,4,anomaly_low,5.621255397796631,-112.92218780517578,89.06773376464844,-0.0023532919585704,74.02700727844257,201.98992156982422,1.132126649454095,161122,161122.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160942.hdf5,4.965673514544009,4,anomaly_low,5.603362560272217,-81.67887878417969,90.32322692871094,-0.0060261022299528,72.98314305114798,172.00210571289062,1.1284194468002124,160942,160942.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161002.hdf5,4.966538456763949,4,anomaly_low,5.610253810882568,-80.46470642089844,91.22622680664062,0.0035683794412761,73.00225131607064,171.69093322753906,1.129610464053075,161002,161002.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160932.hdf5,4.967181356550977,4,anomaly_low,5.657827377319336,-90.82167053222656,85.152099609375,-0.0011560522252693,73.77891593170192,175.97377014160156,1.1390418370485906,160932,160932.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161022.hdf5,4.968489088716642,4,anomaly_low,5.636948108673096,-83.6011962890625,85.83270263671875,-0.0011624000035226,73.3008118476873,169.43389892578125,1.134539697686871,161022,161022.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161715.hdf5,4.9737396023285285,4,anomaly_low,5.596751689910889,-84.31210327148438,84.61146545410156,-0.0039202976040542,72.96598095321832,168.92356872558594,1.1252602945459163,161715,161715.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161655.hdf5,4.973820636369781,4,anomaly_low,5.6205573081970215,-93.36781311035156,84.19242858886719,-0.0019718634430319,73.57408317947434,177.56024169921875,1.1300281451844374,161655,161655.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161735.hdf5,4.980995604148191,4,anomaly_low,5.572838306427002,-88.00872039794922,87.57592010498047,0.0048398808576166,72.77172470474393,175.5846405029297,1.118820161532751,161735,161735.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161745.hdf5,4.985033292685446,4,anomaly_low,5.524529933929443,-92.87258911132812,96.01361083984376,-0.0029357117600739,72.81357719039929,188.88619995117188,1.10822327747251,161745,161745.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161725.hdf5,4.985875887791032,4,anomaly_low,5.573627471923828,-92.22120666503906,94.94537353515624,0.0010961476946249,73.64421712875367,187.1665802001953,1.1178833162638544,161725,161725.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161705.hdf5,4.998921512407868,4,anomaly_low,5.539953231811523,-90.95510864257812,80.78523254394531,-0.0025518098846077,73.37319497680778,171.74034118652344,1.1082296887560157,161705,161705.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161635.hdf5,5.002704511443614,5,anomaly_low,5.520751476287842,-87.63595581054688,93.26840209960938,0.0003051047387998,73.72738304901185,180.90435791015625,1.1035533807082154,161635,161635.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162226.hdf5,5.935319570766834,5,anomaly_low,2.296161413192749,-64.25463104248047,52.03499984741211,-0.0009358384995721,40.12004264450087,116.28963088989258,0.38686399035731933,162226,162226.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162236.hdf5,5.955765809034092,5,anomaly_low,2.331506729125977,-56.68587493896485,51.15085983276367,0.0025681445840746,43.47061448478799,107.83673477172852,0.3914705184662225,162236,162236.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162216.hdf5,5.965224879702423,5,anomaly_low,2.2656562328338623,-49.71636199951172,55.152591705322266,-0.0005186900962144,39.32007600021368,104.86895370483398,0.379810699265186,162216,162216.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162326.hdf5,5.966025456538373,5,anomaly_low,2.65151309967041,-47.54368591308594,55.01655578613281,0.0032294509001076,50.45885052108798,102.56024169921875,0.4444354317604404,162326,162326.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162246.hdf5,5.967346643995523,5,anomaly_low,2.3544445037841797,-48.534629821777344,51.59983825683594,-0.0005523694562725,43.47256256103711,100.13446807861328,0.394554672997466,162246,162246.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162416.hdf5,5.9676005513530335,5,anomaly_low,2.2300450801849365,-49.22175598144531,51.11238479614258,-0.0008005127892829,40.25142063140968,100.33414077758789,0.3736920829393178,162416,162416.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162106.hdf5,5.968555473897777,5,anomaly_low,1.99452543258667,-51.69766616821289,51.84893035888672,0.0002326602843822,31.2407259941105,103.54659652709961,0.3341722199465696,162106,162106.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162256.hdf5,5.970224276105594,5,anomaly_low,2.313159704208374,-54.59579849243164,52.11105728149414,0.0001376101135974,40.8293903331758,106.70685577392578,0.38744938167000637,162256,162256.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162016.hdf5,5.970659912025135,5,anomaly_low,2.166947603225708,-56.49266052246094,50.20270156860352,-0.0001436200545867,37.1593748683937,106.69536209106445,0.362932679997632,162016,162016.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162036.hdf5,5.970930985617563,5,anomaly_low,2.292891263961792,-48.93016052246094,49.82133102416992,0.0006036539562046,41.944745431900074,98.75149154663086,0.3840090045396233,162036,162036.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162056.hdf5,5.971225536384013,5,anomaly_low,2.1286842823028564,-52.04664611816406,51.967041015625,-0.0002245757495984,34.25214999008193,104.01368713378906,0.35649035015212654,162056,162056.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162006.hdf5,5.973188230078385,5,anomaly_low,1.951393485069275,-53.46731185913086,47.844947814941406,8.130828791763633e-05,29.793743721008372,101.31225967407227,0.3266921131403333,162006,162006.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162316.hdf5,5.974894376669868,5,anomaly_low,2.436312437057495,-64.43492889404297,50.75487518310547,-6.392071372829378e-05,45.08403563499465,115.18980407714844,0.4077582436554107,162316,162316.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162156.hdf5,5.975118398382781,5,anomaly_low,2.334488868713379,-51.495506286621094,54.526611328125,0.0016388696385547,41.47410445022663,106.0221176147461,0.3907016920945414,162156,162156.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162336.hdf5,5.977998831547218,5,anomaly_low,2.6078763008117676,-46.170387268066406,50.77397155761719,-0.0014090131735429,49.78155176544194,96.9443588256836,0.43624570266715834,162336,162336.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162306.hdf5,5.978275273560595,5,anomaly_low,2.303490161895752,-47.434913635253906,57.08556365966797,0.0006013120291754,40.91477114486695,104.52047729492188,0.38531015326161433,162306,162306.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162046.hdf5,5.9789890635059155,5,anomaly_low,2.245244264602661,-52.63163757324219,46.80892181396485,0.0005888306186534,39.93353045082114,99.44055938720703,0.3755223902828334,162046,162046.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162136.hdf5,5.979585900146517,5,anomaly_low,2.276726722717285,-60.35097885131836,50.60653305053711,-0.0009074815898202,39.774502269746996,110.95751190185547,0.38074989819303356,162136,162136.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162356.hdf5,5.979849787897679,5,anomaly_low,2.203047513961792,-52.1039924621582,49.20352935791016,0.0007449458353221,37.73107350921639,101.30752182006836,0.3684118484749283,162356,162356.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161916.hdf5,5.980424682846552,5,anomaly_low,2.1855340003967285,-52.86674499511719,53.84529876708984,0.0011062851408496,39.62458678245547,106.71204376220703,0.3654479600195319,161916,161916.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161936.hdf5,5.981130044572071,5,anomaly_low,2.0880579948425293,-53.38605117797851,48.410057067871094,-0.0001631088234717,36.08137195587166,101.79610824584961,0.349107606636552,161936,161936.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162026.hdf5,5.981683533562142,5,anomaly_low,2.292858839035034,-54.402076721191406,61.168365478515625,-0.0021457539405673,40.51160656738281,115.57044219970703,0.38331329736356307,162026,162026.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162146.hdf5,5.986456917017214,5,anomaly_low,2.256145477294922,-62.41897201538086,53.391258239746094,-0.0007200584514066,39.390759607315516,115.81023025512695,0.3768749209372176,162146,162146.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161946.hdf5,5.987248584550038,5,anomaly_low,1.9424227476119995,-61.061790466308594,58.769378662109375,-0.002522031776607,30.28560324955034,119.83116912841797,0.3244266076782545,161946,161946.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161926.hdf5,5.987378270123734,5,anomaly_low,2.2435083389282227,-53.92351913452149,50.45411682128906,-0.0029135639779269,42.40920740127578,104.37763595581055,0.3747062967648207,161926,161926.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162346.hdf5,5.987528712427698,5,anomaly_low,2.3767340183258057,-51.350830078125,51.488677978515625,-0.0016631523612886,43.03495320892368,102.83950805664062,0.39694741060575844,162346,162346.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162406.hdf5,5.996208196590059,5,anomaly_low,2.1804563999176025,-48.212066650390625,49.73277282714844,0.0019617697689682,38.20735294914289,97.94483947753906,0.36363920805111316,162406,162406.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161956.hdf5,5.996652363453806,5,anomaly_low,1.9002715349197388,-56.48499298095703,57.44231414794922,-0.0012576904846355,30.560095476150565,113.92730712890625,0.31688872720066547,161956,161956.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162206.hdf5,5.9971481673338145,5,anomaly_low,2.285111665725708,-45.475120544433594,50.7806396484375,0.0024261341895908,40.65290591621467,96.2557601928711,0.3810330513714176,162206,162206.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162126.hdf5,6.002109297355419,6,anomaly_low,2.2613236904144287,-57.05402755737305,60.11677551269531,0.000415188842453,38.96342093849269,117.17080307006836,0.3767548337399966,162126,162126.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/162116.hdf5,6.003728636457156,6,anomaly_low,2.116902112960815,-51.61526870727539,49.71858978271485,0.0014860823284834,37.575428342819315,101.33385848999023,0.3525979005956562,162116,162116.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160232.hdf5,6.292574774351415,6,anomaly_low,11.284332275390623,-114.60608673095705,110.85159301757812,-0.0111112175509333,112.3930918121341,225.45767974853516,1.7932774230010984,160232,160232.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/160222.hdf5,6.306643910613666,6,anomaly_low,11.248628616333008,-109.99058532714844,103.12954711914062,-0.0193588379770517,111.4414413681031,213.12013244628906,1.7836156243738936,160222,160222.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/163504.hdf5,6.45475863916362,6,anomaly_low,3.298764705657959,-44.77838897705078,52.2571907043457,-0.0010034594452008,42.02971221542417,97.03557968139648,0.5110593424273102,163504,163504.hdf5,True,HIGH
/Users/zak/src/undersea-cable/das24_data/20240506/dphi/161418.hdf5,6.462070149199047,6,anomaly_low,9.932637214660645,-118.61871337890624,124.68011474609376,0.0068069919943809,109.58960511779847,243.298828125,1.5370673770682857,161418,161418.hdf5,True,HIGH
